,car_name,company,year,kms_driven,fuel_type,Price
5720,Maruti Alto 800 LXI,Maruti,2017,73505,Petrol,267000.0
5721,Maruti Swift VDI BSIV,Maruti,2016,146256,Diesel,419000.0
5722,Hyundai i20 1.2 Magna,Hyundai,2012,33865,Petrol,293000.0
5723,Skoda Slavia 1.0 TSI,Skoda,2022,6090,Petrol,1295000.0
5724,Renault Duster 85PS Diesel,Renault,2014,45691,Diesel,483000.0
5725,Hyundai Santro Sportz,Hyundai,2021,12471,Petrol,507000.0
5726,Hyundai i10 Sportz 1.1L,Hyundai,2015,56379,Petrol,329000.0
5727,Honda Civic 1.8 S,Honda,2011,98446,Petrol,247000.0
5728,Maruti Swift AMT ZXI,Maruti,2018,55519,Petrol,586000.0
5729,Honda City GXi,Honda,2008,112886,Petrol,174000.0
5730,Maruti SX4 S Cross,Maruti,2018,79989,Diesel,724000.0
5731,Hyundai Grand i10 AT,Hyundai,2016,46000,Petrol,525000.0
5732,Chevrolet Cruze LTZ AT,Chevrolet,2012,84000,Diesel,450000.0
5733,Honda Civic 1.8 S,Honda,2011,45423,Petrol,334000.0
5734,Tata Nexon XM S,Tata,2022,4531,Petrol,884000.0
5735,Toyota Etios GD SP,Toyota,2014,165260,Diesel,384000.0
5736,Datsun GO T BSIV,Datsun,2017,34729,Petrol,287000.0
5737,MG Hector Plus Sharp,MG,2020,58493,Diesel,1530000.0
5738,Mahindra XUV300 W8 Option,Mahindra,2021,40536,Diesel,803999.0
5739,Maruti Baleno Zeta,Maruti,2020,57936,Petrol,612000.0
5740,Hyundai i10 Magna 1.1L,Hyundai,2012,83061,Petrol,206000.0
5741,MG Hector Sharp DCT,MG,2019,31752,Petrol,1614999.0
5742,Volkswagen Polo Petrol Trendline,Volkswagen,2011,82770,Petrol,225000.0
5743,Maruti Alto 800 LXI,Maruti,2015,71596,Petrol,188000.0
5744,Hyundai Santro Sportz AMT,Hyundai,2022,5273,Petrol,544000.0
5745,Maruti Swift Dzire LDI,Maruti,2014,72134,Diesel,335000.0
5746,Maruti Baleno 1.2 Zeta,Maruti,2018,33835,Petrol,571000.0
5747,Mahindra XUV500 W6 2WD,Mahindra,2017,42355,Diesel,877000.0
5748,Maruti Wagon R LXI,Maruti,2008,166155,Petrol,
5749,Maruti Celerio ZXI MT,Maruti,2019,5246,Petrol,461000.0
5750,Maruti Swift Dzire ZXI,Maruti,2018,7376,Petrol,627000.0
5751,Maruti Swift VXI,Maruti,2018,62195,Petrol,494000.0
5752,Hyundai Santro Xing GL,Hyundai,2008,84173,Petrol,100000.0
5753,Hyundai EON Era Plus,Hyundai,2016,56016,Petrol,269000.0
5754,Tata Manza Aura (ABS),Tata,2010,103659,Diesel,143000.0
5755,Hyundai Grand i10 CRDi,Hyundai,2014,73000,Diesel,385000.0
5756,Renault Duster 85PS Diesel,Renault,2014,42900,Diesel,450000.0
5757,Datsun RediGO T Option,Datsun,2016,84000,Petrol,250000.0
5758,Chevrolet Cruze LTZ,Chevrolet,2013,56000,Diesel,490000.0
5759,Volkswagen Touareg 3.6 V6,Volkswagen,2007,92000,Petrol,1000000.0
5760,Hyundai Creta 1.6 CRDi,Hyundai,2016,79000,Diesel,950000.0
5761,Maruti Baleno 1.2 Delta,Maruti,2017,59407,Petrol,508000.0
5762,Maruti Swift Dzire 1.2,Maruti,2010,57756,Petrol,249000.0
5763,Fiat Linea Emotion Pack,Fiat,2010,140148,Diesel,166000.0
5764,Tata Altroz XM plus,Tata,2021,3730,Petrol,684000.0
5765,Maruti Swift ZXI BSIV,Maruti,2015,98890,Petrol,364000.0
5766,Tata Tigor 1.05 Revotorq,Tata,2017,134156,Diesel,408000.0
5767,Maruti Alto K10 VXI,Maruti,2017,49446,Petrol,309000.0
5768,Maruti Swift Dzire 1.2,Maruti,2011,146510,Petrol,191000.0
5769,Honda Mobilio S i-DTEC,Honda,2014,81355,Diesel,393000.0
5770,Renault Duster 110PS Diesel,Renault,2013,100298,Diesel,350000.0
5771,Maruti Swift Dzire ZXI,Maruti,2018,60892,Petrol,684000.0
5772,Maruti Alto K10 VXI,Maruti,2015,48603,Petrol,269000.0
5773,Mercedes-Benz GLC Progressive 220d,Mercedes-Benz,2018,95472,Diesel,3219000.0
5774,Mercedes-Benz E-Class E250 CDI,Mercedes-Benz,2011,63000,Diesel,1775000.0
5775,Maruti Alto 800 LXI,Maruti,2016,44000,Petrol,325000.0
5776,Hyundai i20 1.4 CRDi,Hyundai,2012,60000,Diesel,390000.0
5777,Maruti Celerio LXI,Maruti,2014,18674,Petrol,259000.0
5778,Maruti Ciaz Alpha,Maruti,2021,11689,Petrol,998000.0
5779,Mahindra Scorpio S11 BSIV,Mahindra,2017,55187,Diesel,1061000.0
5780,Maruti Baleno 1.2 Zeta,Maruti,2017,59089,Petrol,557000.0
5781,Hyundai i10 Sportz 1.2,Hyundai,2010,86517,Petrol,181000.0
5782,Hyundai Grand i10 Sportz,Hyundai,2015,19079,Petrol,385000.0
5783,Fiat Grande Punto 1.2,Fiat,2010,50502,Petrol,176000.0
5784,Maruti Celerio ZXI MT,Maruti,2018,33173,Petrol,428000.0
5785,Honda Amaze S i-DTEC,Honda,2016,88227,Diesel,434000.0
5786,Hyundai i20 Magna Optional,Hyundai,2013,73914,Petrol,314000.0
5787,Hyundai i20 Sportz Plus,Hyundai,2019,85906,Petrol,645000.0
5788,Hyundai i20 Sportz Petrol,Hyundai,2010,82818,Petrol,240000.0
5789,Honda Amaze V CVT,Honda,2018,13102,Petrol,721000.0
5790,Maruti Swift VXI,Maruti,2022,18008,Petrol,617000.0
5791,Ford Ecosport 1.5 Petrol,Ford,2020,12011,Petrol,742000.0
5792,Chevrolet Spark 1.0 PS,Chevrolet,2009,89133,Petrol,
5793,Honda City i VTEC,Honda,2015,57445,Petrol,698000.0
5794,Hyundai i20 Magna,Hyundai,2013,127936,Petrol,276000.0
5795,Maruti Celerio VDi,Maruti,2015,77262,Diesel,301000.0
5796,Hyundai i20 1.2 Asta,Hyundai,2018,52401,Petrol,592000.0
5797,Maruti Swift VXI,Maruti,2020,44071,Petrol,548000.0
5798,Mahindra XUV500 W8 2WD,Mahindra,2014,153231,Diesel,596000.0
5799,Mahindra XUV500 W6 2WD,Mahindra,2015,132131,Diesel,622000.0
5800,Honda City V MT,Honda,2012,70132,Petrol,417000.0
5801,Hyundai Grand i10 1.2,Hyundai,2017,15321,Petrol,488999.0
5802,Maruti Ritz LXI,Maruti,2009,74727,Petrol,179000.0
5803,Tata Punch Creative DT,Tata,2021,19959,Petrol,787000.0
5804,Hyundai i10 Sportz,Hyundai,2011,50596,Petrol,244000.0
5805,Maruti Baleno 1.2 Zeta,Maruti,2016,56982,Petrol,512000.0
5806,Maruti Ertiga LXI,Maruti,2019,52932,Petrol,592000.0
5807,Mahindra XUV700 AX3 AT,Mahindra,2021,8655,Petrol,1476000.0
5808,Maruti Ritz VDi,Maruti,2011,127763,Diesel,204000.0
5809,Hyundai Verna VTVT 1.6,Hyundai,2019,20033,Petrol,858000.0
5810,Volkswagen Polo 1.5 TDI,Volkswagen,2016,124908,Diesel,446000.0
5811,Toyota Corolla H2,Toyota,2005,60000,Petrol,215000.0
5812,Mahindra XUV500 W10 2WD,Mahindra,2017,140556,Diesel,917000.0
5813,Tata Bolt Quadrajet XE,Tata,2016,184618,Diesel,274000.0
5814,Maruti Alto K10 VXI,Maruti,2014,73600,Petrol,242000.0
5815,Volkswagen Jetta 1.9 Highline,Volkswagen,2009,89000,Diesel,325000.0
5816,Renault Duster 85PS Diesel,Renault,2012,57000,Diesel,400000.0
5817,Skoda Rapid 1.6 TDI,Skoda,2011,65000,Diesel,411000.0
5818,Maruti Swift LDI,Maruti,2012,67000,Diesel,390000.0
5819,Maruti Swift 1.3 VXi,Maruti,2009,59458,Petrol,152000.0
5820,Mahindra XUV300 W8 Option,Mahindra,2021,67534,Diesel,968000.0
5821,Maruti Wagon R VXI,Maruti,2011,37204,Petrol,193000.0
5822,Jeep Compass 2.0 Longitude,Jeep,2017,119444,Diesel,927000.0
5823,Maruti Ciaz 1.3 Delta,Maruti,2017,25541,Diesel,672000.0
5824,Maruti Alto 800 LXI,Maruti,2017,22999,Petrol,275000.0
5825,Maruti Ciaz Alpha BSIV,Maruti,2019,57270,Petrol,834000.0
5826,Volkswagen Polo 1.0 MPI,Volkswagen,2020,29797,Petrol,559000.0
5827,Volkswagen Vento 1.2 TSI,Volkswagen,2015,92028,Petrol,457000.0
5828,Hyundai i20 1.2 Sportz,Hyundai,2012,36550,Petrol,308000.0
5829,Hyundai Grand i10 Sportz,Hyundai,2016,46407,Petrol,425000.0
5830,Maruti Baleno Zeta CVT,Maruti,2021,9598,Petrol,832000.0
5831,Chevrolet Spark 1.0 LT,Chevrolet,2010,48616,Petrol,115999.0
5832,Honda Amaze VX Petrol,Honda,2019,116560,Petrol,465000.0
5833,Honda Jazz 1.2 V,Honda,2016,49625,Petrol,513999.0
5834,Nissan Micra XV CVT,Nissan,2014,56409,Petrol,338000.0
5835,Mahindra KUV 100 mFALCON,Mahindra,2016,128847,Diesel,260000.0
5836,Hyundai i10 Era,Hyundai,2010,212598,Petrol,139000.0
5837,Maruti Ciaz ZDi Plus,Maruti,2015,80444,Diesel,513999.0
5838,Datsun GO Plus T,Datsun,2017,30848,Petrol,321000.0
5839,Maruti Ciaz 1.4 Delta,Maruti,2017,154027,Petrol,569000.0
5840,Honda Amaze S i-VTEC,Honda,2016,71834,Petrol,358000.0
5841,Chevrolet Spark 1.0 LS,Chevrolet,2011,74829,Petrol,110000.0
5842,Volkswagen Polo 1.2 MPI,Volkswagen,2017,175705,Petrol,367000.0
5843,Honda Brio S MT,Honda,2012,38219,Petrol,254999.0
5844,Maruti Ciaz Sigma BSIV,Maruti,2018,49391,Petrol,652000.0
5845,Honda City 1.5 V,Honda,2010,167457,Petrol,305000.0
5846,Hyundai EON D Lite,Hyundai,2012,50915,Petrol,185000.0
5847,Maruti Baleno 1.2 Delta,Maruti,2017,30435,Petrol,508000.0
5848,Renault KWID RXT,Renault,2018,80478,Petrol,276000.0
5849,Mahindra XUV300 W6 AMT,Mahindra,2020,62805,Diesel,791000.0
5850,Hyundai Grand i10 Nios,Hyundai,2021,8683,Petrol,651000.0
5851,Maruti Ciaz Delta Diesel,Maruti,2019,50251,Diesel,696000.0
5852,Datsun GO T BSIV,Datsun,2015,32635,Petrol,237000.0
5853,Volkswagen Jetta 1.4 TSI,Volkswagen,2012,53003,Petrol,497000.0
5854,Maruti XL6 Zeta,Maruti,2019,113006,Petrol,744000.0
5855,Maruti Swift Dzire Tour,Maruti,2018,69036,Diesel,543000.0
5856,Hyundai EON Era Plus,Hyundai,2012,61235,Petrol,192000.0
5857,Hyundai i20 1.2 Spotz,Hyundai,2017,29946,Petrol,547000.0
5858,Maruti Eeco 5 Seater,Maruti,2021,21330,Petrol,478000.0
5859,Tata Harrier XZA Plus,Tata,2020,42418,Diesel,1814000.0
5860,Hyundai i10 Era,Hyundai,2013,90605,Petrol,229999.0
5861,Renault Duster 110PS Diesel,Renault,2012,177697,Diesel,268000.0
5862,Volkswagen Ameo 1.0 MPI,Volkswagen,2018,13278,Petrol,568000.0
5863,Maruti S-Presso VXI Plus,Maruti,2021,4343,Petrol,494000.0
5864,Mahindra Scorpio LX 2.6,Mahindra,2009,123804,Diesel,223000.0
5865,Hyundai Xcent 1.2 VTVT,Hyundai,2018,22939,Petrol,515000.0
5866,Honda Amaze S i-Vtech,Honda,2016,22055,Petrol,454000.0
5867,Maruti SX4 Vxi BSIV,Maruti,2010,62843,Petrol,198000.0
5868,MG Astor Style,MG,2022,4783,Petrol,977000.0
5869,Tata Nexon 1.2 Revotron,Tata,2019,54441,Petrol,794000.0
5870,Tata Hexa XTA,Tata,2017,122735,Diesel,1008000.0
5871,Honda City Corporate Edition,Honda,2012,48096,Petrol,407000.0
5872,Tata Indica TDI LS,Tata,2013,130265,Diesel,
5873,Maruti Celerio ZXI AT,Maruti,2016,46005,Petrol,386000.0
5874,Datsun RediGO T Option,Datsun,2017,62876,Petrol,219000.0
5875,Hyundai Xcent 1.2 Kappa,Hyundai,2014,21712,Petrol,433000.0
5876,BMW 5 Series 520d,BMW,2014,55525,Diesel,1971000.0
5877,Toyota Etios Liva GD,Toyota,2013,154913,Diesel,292000.0
5878,Mahindra XUV500 W6 2WD,Mahindra,2014,75269,Diesel,622000.0
5879,Hyundai Verna XXi (Petrol),Hyundai,2008,158267,Petrol,112000.0
5880,Hyundai i20 Magna Plus,Hyundai,2020,12355,Petrol,609000.0
5881,Mahindra XUV500 W8 2WD,Mahindra,2012,81631,Diesel,447000.0
5882,Maruti Ertiga SHVS VDI,Maruti,2017,88972,Diesel,691000.0
5883,Maruti Wagon R LXI,Maruti,2011,90509,Petrol,189000.0
5884,Maruti Alto K10 VXI,Maruti,2017,34851,Petrol,309000.0
5885,Maruti A-Star Vxi,Maruti,2010,35354,Petrol,180000.0
5886,Hyundai i10 Magna,Hyundai,2011,55226,Petrol,214000.0
5887,Maruti Wagon R LXI,Maruti,2012,83436,Petrol,211000.0
5888,Maruti Swift 1.3 VXi,Maruti,2009,193593,Petrol,142000.0
5889,Hyundai Creta 1.6 VTVT,Hyundai,2017,128782,Petrol,799000.0
5890,Maruti Celerio VXI Optional,Maruti,2017,63636,Petrol,333000.0
5891,Maruti Swift Dzire ZXI,Maruti,2014,79052,Petrol,369000.0
5892,Maruti Zen Estilo LXI,Maruti,2011,76800,Petrol,300000.0
5893,Hyundai i10 Era,Hyundai,2013,58478,Petrol,500000.0
5894,Kia Seltos GTX Plus,Kia,2019,19667,Petrol,1498000.0
5895,Hyundai Verna 1.6 SX,Hyundai,2014,75386,Diesel,469000.0
5896,Volkswagen Jetta 1.9 Highline,Volkswagen,2010,85000,Diesel,551000.0
5897,Renault Duster 85PS Diesel,Renault,2018,28137,Diesel,852000.0
5898,Tata Indigo LS BSIV,Tata,2011,355444,Diesel,136000.0
5899,Ford Ecosport 1.5 DV5,Ford,2014,82347,Diesel,445000.0
5900,Hyundai Verna 1.6 SX,Hyundai,2011,130625,Petrol,334000.0
5901,Hyundai Creta 1.6 VTVT,Hyundai,2017,44401,Petrol,790000.0
5902,Renault KWID RXT,Renault,2016,11592,Petrol,272000.0
5903,Tata Tiago 1.2 Revotron,Tata,2018,34121,Petrol,423000.0
5904,Hyundai EON Magna Optional,Hyundai,2011,33611,Petrol,177000.0
5905,Maruti Vitara Brezza VDi,Maruti,2017,53000,Diesel,785000.0
5906,Hyundai Venue SX Dual,Hyundai,2019,55000,Petrol,950000.0
5907,Hyundai i10 Magna,Hyundai,2011,58000,Petrol,500000.0
5908,Maruti Wagon R LXI,Maruti,2011,68000,Petrol,500000.0
5909,Chevrolet Sail LS ABS,Chevrolet,2013,76800,Diesel,750000.0
5910,Maruti Swift Dzire AMT,Maruti,2019,68477,Diesel,757000.0
5911,Honda Amaze VX CVT,Honda,2019,24370,Petrol,667000.0
5912,Maruti Swift Dzire VXi,Maruti,2017,64071,Petrol,598000.0
5913,Honda Amaze S Diesel,Honda,2015,94403,Diesel,600000.0
5914,Tata Harrier XZ Plus,Tata,2022,14519,Diesel,2206000.0
5915,Honda City i VTEC,Honda,2014,31938,Petrol,555000.0
5916,Maruti Alto K10 LXI,Maruti,2017,39873,Petrol,282000.0
5917,Volkswagen Vento 1.0 TSI,Volkswagen,2021,22649,Petrol,864000.0
5918,MG Hector Sharp DCT,MG,2020,27710,Petrol,1576000.0
5919,Tata Harrier XZA Plus,Tata,2020,35575,Diesel,2014000.0
5920,Honda WR-V i-VTEC S,Honda,2019,65062,Petrol,696000.0
5921,Honda City i VTEC,Honda,2014,87144,Petrol,540000.0
5922,Hyundai i20 Asta IVT,Hyundai,2021,24561,Petrol,928999.0
5923,Maruti Alto K10 LXI,Maruti,2016,40000,Petrol,325000.0
5924,Mercedes-Benz GLC 220d 4MATIC,Mercedes-Benz,2020,24000,Diesel,5650000.0
5925,Mercedes-Benz GLE 300d,Mercedes-Benz,2021,13000,Diesel,8900000.0
5926,Mercedes-Benz S-Class S 350,Mercedes-Benz,2017,18000,Diesel,7150000.0
5927,Mercedes-Benz C-Class 220 CDI,Mercedes-Benz,2013,40000,Diesel,1375000.0
5928,Audi A6 35 TDI,Audi,2016,68000,Diesel,2450000.0
5929,BMW 5 Series 520d,BMW,2018,55000,Diesel,4050000.0
5930,Tata Indigo LX,Tata,2012,80000,Diesel,150000.0
5931,BMW 3 Series 320d,BMW,2014,64593,Diesel,1850000.0
5932,Mercedes-Benz E-Class E250 CDI,Mercedes-Benz,2015,63203,Diesel,2200000.0
5933,BMW X6 xDrive 40d,BMW,2015,75000,Diesel,3790000.0
5934,Audi Q5 2.0 TDI,Audi,2014,94002,Diesel,1600000.0
5935,Mercedes-Benz C-Class C 220,Mercedes-Benz,2014,90004,Diesel,1190000.0
5936,BMW X5 xDrive 30d,BMW,2014,83005,Diesel,2900000.0
5937,Ford Ecosport 1.5 Diesel,Ford,2015,62500,Diesel,475000.0
5938,Mercedes-Benz B Class B180,Mercedes-Benz,2013,67000,Petrol,1290000.0
5939,Audi A8 L 50,Audi,2015,81250,Diesel,4200000.0
5940,Jaguar XJ 3.0L LWB,Jaguar,2012,79004,Diesel,2290000.0
5941,Mercedes-Benz M-Class ML 250,Mercedes-Benz,2014,80000,Diesel,2190000.0
5942,Land Rover Range Rover,Land,2013,87002,Diesel,3525000.0
5943,Audi Q5 2.0 TDI,Audi,2013,94002,Diesel,1425000.0
5944,Audi A6 2.0 TDI,Audi,2013,82005,Diesel,1425000.0
5945,Land Rover Range Rover,Land,2013,95004,Diesel,3975000.0
5946,BMW X1 sDrive20i xLine,BMW,2019,68753,Petrol,2810000.0
5947,Audi Q5 30 TDI,Audi,2015,80000,Diesel,1475000.0
5948,Ford Ecosport 1.5 DV5,Ford,2015,62500,Diesel,475000.0
5949,Hyundai Creta 1.6 CRDi,Hyundai,2017,85000,Diesel,894999.0
5950,Maruti Baleno 1.3 Zeta,Maruti,2018,55500,Diesel,620000.0
5951,Hyundai Venue SX Opt,Hyundai,2021,10000,Petrol,1150000.0
5952,Maruti Baleno 1.3 Zeta,Maruti,2018,54000,Diesel,625000.0
5953,Tata Harrier XM,Tata,2019,32500,Diesel,1250000.0
5954,Tata Harrier XM,Tata,2019,33500,Diesel,1260000.0
5955,Audi Q5 3.0 TDI,Audi,2015,35000,Diesel,2100000.0
5956,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2018,16500,Petrol,3650000.0
5957,Audi A6 35 TFSI,Audi,2018,30000,Petrol,3675000.0
5958,Mini Cooper D,Mini,2014,29000,Diesel,1889999.0
5959,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2020,24000,Diesel,3900000.0
5960,Audi A3 35 TDI,Audi,2020,39000,Diesel,2580000.0
5961,Mercedes-Benz E-Class Expression E,Mercedes-Benz,2018,65000,Petrol,4400000.0
5962,Renault Duster Petrol RxL,Renault,2017,49000,Petrol,575000.0
5963,Toyota Innova Crysta 2.8,Toyota,2018,26000,Diesel,1875000.0
5964,Audi Q3 35 TDI,Audi,2016,76000,Diesel,1475000.0
5965,BMW 6 Series GT,BMW,2020,50000,Diesel,6050000.0
5966,Lexus NX 300h Luxury,Lexus,2019,49000,Petrol,4800000.0
5967,Volkswagen Polo 1.5 TDI,Volkswagen,2016,115000,Diesel,409999.0
5968,BMW 5 Series 530i,BMW,2022,6000,Petrol,6600000.0
5969,Toyota Camry 2.5 Hybrid,Toyota,2017,47000,Petrol,2350000.0
5970,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2018,17000,Petrol,3600000.0
5971,Honda Amaze S Petrol,Honda,2019,25102,Petrol,640000.0
5972,Tata Tiago 1.2 Revotron,Tata,2018,10000,Petrol,490000.0
5973,Mercedes-Benz GLC 200,Mercedes-Benz,2021,15000,Petrol,6100000.0
5974,Maruti Alto 800 LXI,Maruti,2016,60000,Petrol,220000.0
5975,Mercedes-Benz GLC 300 4MATIC,Mercedes-Benz,2019,29000,Petrol,4810000.0
5976,BMW X3 xDrive 30i,BMW,2018,25500,Petrol,4500000.0
5977,Jaguar F-Pace 2.0 R-Dynamic,Jaguar,2021,9900,Diesel,7400000.0
5978,Honda Civic 1.8 V,Honda,2008,90000,Petrol,200000.0
5979,Lexus NX 300h Luxury,Lexus,2019,48000,Petrol,4825000.0
5980,Mahindra Thar 4X4,Mahindra,2014,59000,Diesel,590000.0
5981,Land Rover Range Rover,Land,2019,68500,Diesel,19000000.0
5982,Land Rover Range Rover,Land,2014,69000,Diesel,2590000.0
5983,Land Rover Range Rover,Land,2015,69000,Diesel,2990000.0
5984,Mercedes-Benz GL-Class 350 CDI,Mercedes-Benz,2015,79000,Diesel,3490000.0
5985,BMW X4 xDrive30i M,BMW,2022,7600,Petrol,7450000.0
5986,Mercedes-Benz GLC 220d 4MATIC,Mercedes-Benz,2017,69000,Diesel,3890000.0
5987,Chevrolet Beat LS,Chevrolet,2011,80000,Petrol,107000.0
5988,Toyota Fortuner 2.8 2WD,Toyota,2019,60000,Diesel,3100000.0
5989,BMW X7 xDrive 40i,BMW,2019,39000,Petrol,11500000.0
5990,Hyundai Tucson 2.0 e-VGT,Hyundai,2017,60000,Diesel,1550000.0
5991,Mercedes-Benz S-Class S 350,Mercedes-Benz,2015,40000,Diesel,5100000.0
5992,BMW X5 xDrive 30d,BMW,2019,34000,Diesel,5650000.0
5993,Hyundai Creta 1.6 CRDi,Hyundai,2017,80000,Diesel,1000000.0
5994,Mercedes-Benz E-Class E250 CDI,Mercedes-Benz,2016,60625,Diesel,2590000.0
5995,Toyota Camry Hybrid 2.5,Toyota,2019,20000,Petrol,4090000.0
5996,Mercedes-Benz A Class A180,Mercedes-Benz,2017,68000,Petrol,1700000.0
5997,Hyundai i20 1.4 CRDi,Hyundai,2011,82000,Diesel,300000.0
5998,Honda City V MT,Honda,2011,67000,Petrol,350000.0
5999,Jeep Compass 2.0 Sport,Jeep,2019,62000,Diesel,1575000.0
6000,Chevrolet Beat LT Option,Chevrolet,2011,60000,Petrol,150000.0
6001,Maruti Swift Dzire VXI,Maruti,2017,80000,Petrol,560000.0
6002,Maruti Baleno 1.2 CVT,Maruti,2016,75000,Petrol,525000.0
6003,Mercedes-Benz GLE 250d,Mercedes-Benz,2017,49000,Diesel,4400000.0
6004,Renault Duster 110PS Diesel,Renault,2013,100000,Diesel,325000.0
6005,Skoda Yeti Ambition 4X2,Skoda,2013,103000,Diesel,325000.0
6006,Mercedes-Benz GLC 300 4MATIC,Mercedes-Benz,2019,28500,Petrol,4800000.0
6007,Mercedes-Benz E-Class Expression E,Mercedes-Benz,2020,17000,Diesel,5800000.0
6008,Chevrolet Beat Diesel,Chevrolet,2013,80000,Diesel,120000.0
6009,Renault Triber RXT,Renault,2020,22000,Petrol,625000.0
6010,Maruti Alto LXi,Maruti,2011,25000,Petrol,190000.0
6011,Mercedes-Benz E-Class Exclusive E,Mercedes-Benz,2022,2000,Diesel,7625000.0
6012,Audi A4 2.0 TDI,Audi,2012,138000,Diesel,750000.0
6013,Tata Tiago 1.2 Revotron,Tata,2016,120000,Petrol,350000.0
6014,Toyota Etios Liva GD,Toyota,2012,165000,Diesel,325000.0
6015,BMW X3 xDrive 20d,BMW,2021,19000,Diesel,6000000.0
6016,Hyundai Creta 1.6 SX,Hyundai,2018,40000,Diesel,1300000.0
6017,Volvo XC 90 D5,Volvo,2016,100000,Diesel,3700000.0
6018,Mahindra Scorpio S11,Mahindra,2021,35000,Diesel,1850000.0
6019,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2021,12000,Petrol,4790000.0
6020,Chevrolet Cruze LTZ AT,Chevrolet,2012,80000,Diesel,409999.0
6021,Maruti Ertiga VXI,Maruti,2013,20000,Petrol,400000.0
6022,Mercedes-Benz S-Class S 350,Mercedes-Benz,2017,61000,Diesel,8300000.0
6023,Land Rover Range Rover,Land,2020,38000,Petrol,8500000.0
6024,Hyundai EON 1.0 Era,Hyundai,2016,60000,Petrol,225000.0
6025,Maruti Swift Dzire VDi,Maruti,2010,80000,Diesel,300000.0
6026,Maruti Alto LXi,Maruti,2010,100000,Petrol,150000.0
6027,MG Gloster Savvy 7-Str,MG,2021,11000,Diesel,3965000.0
6028,Hyundai Grand i10 CRDi,Hyundai,2014,120000,Diesel,325000.0
6029,Chevrolet Cruze LTZ,Chevrolet,2014,50000,Diesel,415000.0
6030,Maruti Vitara Brezza LDi,Maruti,2017,125000,Diesel,600000.0
6031,Volvo S90 D4 Inscription,Volvo,2018,20000,Diesel,4475000.0
6032,Hyundai Alcazar Prestige AT,Hyundai,2021,16000,Petrol,1889999.0
6033,Toyota Innova 2.5 VX,Toyota,2015,110000,Diesel,980000.0
6034,BMW X5 xDrive 30d,BMW,2015,85000,Diesel,2975000.0
6035,Honda Amaze S i-Dtech,Honda,2013,150000,Diesel,260000.0
6036,Volkswagen Passat Highline DSG,Volkswagen,2009,98000,Diesel,339000.0
6037,Tata Tiago 1.05 Revotorq,Tata,2017,80000,Diesel,350000.0
6038,Mercedes-Benz GLC Coupe 300d,Mercedes-Benz,2021,24900,Diesel,7150000.0
6039,BMW 3 Series 320d,BMW,2012,70000,Diesel,800000.0
6040,Mitsubishi Montero 3.2 GLS,Mitsubishi,2007,188000,Diesel,500000.0
6041,Hyundai Verna CRDi 1.4,Hyundai,2019,70000,Diesel,890000.0
6042,Jaguar XF 2.0 Petrol,Jaguar,2020,7500,Petrol,4700000.0
6043,Mahindra XUV500 W6 2WD,Mahindra,2016,133000,Diesel,950000.0
6044,Nissan Sunny Diesel XL,Nissan,2012,80000,Diesel,250000.0
6045,Maruti Swift ZDI,Maruti,2019,70000,Diesel,757000.0
6046,Toyota Land Cruiser VX,Toyota,2018,56000,Diesel,15800000.0
6047,Honda City i-DTEC ZX,Honda,2018,60000,Diesel,825000.0
6048,Kia Sonet GTX Plus,Kia,2021,25000,Petrol,1450000.0
6049,Audi Q7 3.0 TDI,Audi,2011,60000,Diesel,1290000.0
6050,Mercedes-Benz C-Class C 220d,Mercedes-Benz,2022,4000,Diesel,6200000.0
6051,Hyundai i20 Sportz 1.4,Hyundai,2012,90000,Diesel,350000.0
6052,Hyundai i10 Magna 1.1L,Hyundai,2008,120000,Petrol,110000.0
6053,Maruti Alto LX,Maruti,2006,90000,Petrol,150000.0
6054,Hyundai Creta 1.4 CRDi,Hyundai,2017,70000,Diesel,835000.0
6055,Honda Mobilio S i-VTEC,Honda,2015,144000,Petrol,400000.0
6056,Honda Civic 1.8 (E),Honda,2008,70000,Petrol,150000.0
6057,Maruti Swift VDI BSIV,Maruti,2015,150000,Diesel,525000.0
6058,Mercedes-Benz S-Class S 350,Mercedes-Benz,2014,13000,Diesel,4775000.0
6059,Maruti Ritz LXi,Maruti,2016,100000,Petrol,300000.0
6060,Mini Cooper S,Mini,2012,35002,Petrol,1975000.0
6061,BMW 7 Series 730Ld,BMW,2014,50002,Diesel,2800000.0
6062,Mercedes-Benz GLS 400d 4MATIC,Mercedes-Benz,2020,15000,Diesel,11700000.0
6063,Audi Q7 3.0 TDI,Audi,2013,50001,Diesel,1800000.0
6064,Mercedes-Benz S-Class S 350,Mercedes-Benz,2008,82002,Petrol,925000.0
6065,Hyundai i20 Magna 1.4,Hyundai,2012,100000,Diesel,320000.0
6066,BMW X5 xDrive 30d,BMW,2020,25000,Diesel,8300000.0
6067,Tata Indica Aqua 1.3,Tata,2012,100000,Diesel,130000.0
6068,Tata Nexon 1.2 Revotron,Tata,2018,30000,Petrol,700000.0
6069,Maruti Swift Dzire VDi,Maruti,2011,120000,Diesel,350000.0
6070,Mahindra Thar LX 4-Str,Mahindra,2020,30000,Diesel,1875000.0
